Ensembl	sample_pair	ensembl_id	Gene_name	log2FC	p_value	description	DEG	Gene_type	
ENSG00000184022	D5/D6	D5/D6_ENSG00000184022	OR2T10	-1.200595517	0.000194536	olfactory receptor family 2 subfamily T member 10	Downregulate	protein_coding	
ENSG00000184076	D5/D6	D5/D6_ENSG00000184076	UQCR10	-0.115263081	0.261256458	ubiquinol-cytochrome c reductase, complex III subunit X	NonDE	protein_coding	
ENSG00000184110	D5/D6	D5/D6_ENSG00000184110	EIF3C	0.465782629	2.46E-06	eukaryotic translation initiation factor 3 subunit C	NonDE	protein_coding	
ENSG00000184162	D5/D6	D5/D6_ENSG00000184162	NR2C2AP	0.211809005	0.051018626	nuclear receptor 2C2 associated protein	NonDE	protein_coding	
ENSG00000184164	D5/D6	D5/D6_ENSG00000184164	CRELD2	-0.885733905	9.23E-06	cysteine rich with EGF like domains 2	NonDE	protein_coding	
ENSG00000184178	D5/D6	D5/D6_ENSG00000184178	SCFD2	0.33680933	0.013687798	sec1 family domain containing 2	NonDE	protein_coding	
ENSG00000184185	D5/D6	D5/D6_ENSG00000184185	KCNJ12	-1.350637613	0.002874285	potassium inwardly rectifying channel subfamily J member 12	Downregulate	protein_coding	
ENSG00000184203	D5/D6	D5/D6_ENSG00000184203	PPP1R2	-0.108241129	0.058532893	protein phosphatase 1 regulatory inhibitor subunit 2	NonDE	protein_coding	
ENSG00000184205	D5/D6	D5/D6_ENSG00000184205	TSPYL2	-0.502888212	0.00109465	TSPY like 2	NonDE	protein_coding	
ENSG00000184216	D5/D6	D5/D6_ENSG00000184216	IRAK1	0.311971614	0.019699471	interleukin 1 receptor associated kinase 1	NonDE	protein_coding	
ENSG00000184220	D5/D6	D5/D6_ENSG00000184220	CMSS1	0.526447005	0.000214087	cms1 ribosomal small subunit homolog	NonDE	protein_coding	
ENSG00000184232	D5/D6	D5/D6_ENSG00000184232	OAF	-0.329004462	0.098850054	out at first homolog	NonDE	protein_coding	
ENSG00000184254	D5/D6	D5/D6_ENSG00000184254	ALDH1A3	0.543818933	0.025806954	aldehyde dehydrogenase 1 family member A3	NonDE	protein_coding	
ENSG00000184260	D5/D6	D5/D6_ENSG00000184260	H2AC20	-0.017178821	0.002996688	H2A clustered histone 20	NonDE	protein_coding	
ENSG00000184261	D5/D6	D5/D6_ENSG00000184261	KCNK12	0.762587567	0.013478833	potassium two pore domain channel subfamily K member 12	NonDE	protein_coding	
ENSG00000184271	D5/D6	D5/D6_ENSG00000184271	POU6F1	-0.432837607	0.033859748	POU class 6 homeobox 1	NonDE	protein_coding	
ENSG00000184292	D5/D6	D5/D6_ENSG00000184292	TACSTD2	1.596088569	3.07E-05	tumor associated calcium signal transducer 2	Upregulate	protein_coding	
ENSG00000184293	D5/D6	D5/D6_ENSG00000184293	CLECL1	-2.445713941	7.13E-09	C-type lectin like 1	Downregulate	transcribed_unitary_pseudogene	
ENSG00000184305	D5/D6	D5/D6_ENSG00000184305	CCSER1	1.028103738	0.000410409	coiled-coil serine rich protein 1	Upregulate	protein_coding	
ENSG00000184307	D5/D6	D5/D6_ENSG00000184307	ZDHHC23	0.381529363	0.01387592	zinc finger DHHC-type palmitoyltransferase 23	NonDE	protein_coding	
ENSG00000184349	D5/D6	D5/D6_ENSG00000184349	EFNA5	1.229247307	1.59E-05	ephrin A5	Upregulate	protein_coding	
ENSG00000184368	D5/D6	D5/D6_ENSG00000184368	MAP7D2	-1.367914586	0.000686387	MAP7 domain containing 2	Downregulate	protein_coding	
ENSG00000184371	D5/D6	D5/D6_ENSG00000184371	CSF1	-0.571826626	1.50E-05	colony stimulating factor 1	NonDE	protein_coding	
ENSG00000184378	D5/D6	D5/D6_ENSG00000184378	ACTRT3	-1.029306671	0.001501161	actin related protein T3	Downregulate	protein_coding	
ENSG00000184381	D5/D6	D5/D6_ENSG00000184381	PLA2G6	-0.277416979	0.034873349	phospholipase A2 group VI	NonDE	protein_coding	
ENSG00000184384	D5/D6	D5/D6_ENSG00000184384	MAML2	0.482429169	2.78E-05	mastermind like transcriptional coactivator 2	NonDE	protein_coding	
ENSG00000184402	D5/D6	D5/D6_ENSG00000184402	SS18L1	0.146284151	0.049771746	SS18L1 subunit of BAF chromatin remodeling complex	NonDE	protein_coding	
ENSG00000184408	D5/D6	D5/D6_ENSG00000184408	KCND2	0.83564543	1.93E-06	potassium voltage-gated channel subfamily D member 2	Upregulate	protein_coding	
ENSG00000184428	D5/D6	D5/D6_ENSG00000184428	TOP1MT	0.678583568	6.65E-05	DNA topoisomerase I mitochondrial	NonDE	protein_coding	
ENSG00000184432	D5/D6	D5/D6_ENSG00000184432	COPB2	-0.131511739	0.017414918	COPI coat complex subunit beta 2	NonDE	protein_coding	
ENSG00000184445	D5/D6	D5/D6_ENSG00000184445	KNTC1	0.330137026	5.69E-05	kinetochore associated 1	NonDE	protein_coding	
ENSG00000184451	D5/D6	D5/D6_ENSG00000184451	CCR10	-0.473615007	0.002460133	C-C motif chemokine receptor 10	NonDE	protein_coding	
ENSG00000184465	D5/D6	D5/D6_ENSG00000184465	WDR27	0.28707601	0.000441488	WD repeat domain 27	NonDE	protein_coding	
ENSG00000184492	D5/D6	D5/D6_ENSG00000184492	FOXD4L1	0.475069944	0.120027027	forkhead box D4 like 1	NonDE	protein_coding	
ENSG00000184507	D5/D6	D5/D6_ENSG00000184507	NUTM1	0.858312221	0.016029597	NUT midline carcinoma family member 1	Upregulate	protein_coding	
ENSG00000184515	D5/D6	D5/D6_ENSG00000184515	BEX5	-0.818458781	0.00754152	brain expressed X-linked 5	NonDE	protein_coding	
ENSG00000184517	D5/D6	D5/D6_ENSG00000184517	ZFP1	-0.221486812	0.097281811	ZFP1 zinc finger protein	NonDE	protein_coding	
ENSG00000184524	D5/D6	D5/D6_ENSG00000184524	CEND1	-0.396398562	0.025146919	cell cycle exit and neuronal differentiation 1	NonDE	protein_coding	
ENSG00000184545	D5/D6	D5/D6_ENSG00000184545	DUSP8	-1.235358597	0.000476268	dual specificity phosphatase 8	Downregulate	protein_coding	
ENSG00000184557	D5/D6	D5/D6_ENSG00000184557	SOCS3	-0.92512824	1.42E-06	suppressor of cytokine signaling 3	NonDE	protein_coding	
ENSG00000184566	D5/D6	D5/D6_ENSG00000184566		-1.301361367	0.000127289	novel transcript, antisense to LMO2	Downregulate		
ENSG00000184574	D5/D6	D5/D6_ENSG00000184574	LPAR5	0.26540249	0.014943829	lysophosphatidic acid receptor 5	NonDE	protein_coding	
ENSG00000184575	D5/D6	D5/D6_ENSG00000184575	XPOT	0.244846311	3.74E-05	exportin for tRNA	NonDE	protein_coding	
ENSG00000184584	D5/D6	D5/D6_ENSG00000184584	STING1	-1.24406745	5.34E-05	stimulator of interferon response cGAMP interactor 1	Downregulate	protein_coding	
ENSG00000184588	D5/D6	D5/D6_ENSG00000184588	PDE4B	-0.737798795	5.56E-06	phosphodiesterase 4B	NonDE	protein_coding	
ENSG00000184602	D5/D6	D5/D6_ENSG00000184602	SNN	-0.625743042	6.96E-06	stannin	NonDE	protein_coding	
ENSG00000184634	D5/D6	D5/D6_ENSG00000184634	MED12	-0.13145878	0.032244591	mediator complex subunit 12	NonDE	protein_coding	
ENSG00000184661	D5/D6	D5/D6_ENSG00000184661	CDCA2	-0.577955903	0.001112239	cell division cycle associated 2	NonDE	protein_coding	
ENSG00000184675	D5/D6	D5/D6_ENSG00000184675	AMER1	-0.054321083	0.042017582	APC membrane recruitment protein 1	NonDE	protein_coding	
ENSG00000184677	D5/D6	D5/D6_ENSG00000184677	ZBTB40	-0.116501176	0.064780262	zinc finger and BTB domain containing 40	NonDE	protein_coding	
ENSG00000184678	D5/D6	D5/D6_ENSG00000184678	H2BC21	-0.36455373	0.056067796	H2B clustered histone 21	NonDE	protein_coding	
ENSG00000184702	D5/D6	D5/D6_ENSG00000184702	SEPTIN5	1.323330569	0.00660493	septin 5	Upregulate	protein_coding	
ENSG00000184708	D5/D6	D5/D6_ENSG00000184708	EIF4ENIF1	-0.271518754	0.003690758	eukaryotic translation initiation factor 4E nuclear import factor 1	NonDE	protein_coding	
ENSG00000184709	D5/D6	D5/D6_ENSG00000184709	LRRC26	-0.84312533	0.009875968	leucine rich repeat containing 26	NonDE	protein_coding	
ENSG00000184719	D5/D6	D5/D6_ENSG00000184719	RNLS	-0.650643973	0.002111732	renalase, FAD dependent amine oxidase	NonDE	protein_coding	
ENSG00000184743	D5/D6	D5/D6_ENSG00000184743	ATL3	0.106646548	0.078072425	atlastin GTPase 3	NonDE	protein_coding	
ENSG00000184787	D5/D6	D5/D6_ENSG00000184787	UBE2G2	0.304439186	0.001684985	ubiquitin conjugating enzyme E2 G2	NonDE	protein_coding	
ENSG00000184788	D5/D6	D5/D6_ENSG00000184788	SATL1	1.718896761	0.00702464	spermidine/spermine N1-acetyl transferase like 1	Upregulate	protein_coding	
ENSG00000184795	D5/D6	D5/D6_ENSG00000184795	UNC93B5	0.498953632	0.055494997	unc-93 homolog B5 (pseudogene)	NonDE	unprocessed_pseudogene	
ENSG00000184831	D5/D6	D5/D6_ENSG00000184831	APOO	0.150797455	0.091241469	apolipoprotein O	NonDE	protein_coding	
ENSG00000184840	D5/D6	D5/D6_ENSG00000184840	TMED9	-0.327791399	0.006123591	transmembrane p24 trafficking protein 9	NonDE	protein_coding	
ENSG00000184857	D5/D6	D5/D6_ENSG00000184857	TMEM186	0.186059092	0.047481731	transmembrane protein 186	NonDE	protein_coding	
ENSG00000184860	D5/D6	D5/D6_ENSG00000184860	SDR42E1	-0.571657159	0.000369295	short chain dehydrogenase/reductase family 42E, member 1	NonDE	protein_coding	
ENSG00000184867	D5/D6	D5/D6_ENSG00000184867	ARMCX2	0.322041602	0.001353431	armadillo repeat containing X-linked 2	NonDE	protein_coding	
ENSG00000184887	D5/D6	D5/D6_ENSG00000184887	BTBD6	0.524553455	0.058107536	BTB domain containing 6	NonDE	protein_coding	
ENSG00000184897	D5/D6	D5/D6_ENSG00000184897	H1-10	-0.393066772	0.00329852	H1.10 linker histone	NonDE	protein_coding	
ENSG00000184903	D5/D6	D5/D6_ENSG00000184903	IMMP2L	0.532148618	0.002044952	inner mitochondrial membrane peptidase subunit 2	NonDE	protein_coding	
ENSG00000184922	D5/D6	D5/D6_ENSG00000184922	FMNL1	-0.349158078	0.000143738	formin like 1	NonDE	protein_coding	
ENSG00000184924	D5/D6	D5/D6_ENSG00000184924	PTRHD1	0.175532942	0.168283183	peptidyl-tRNA hydrolase domain containing 1	NonDE	protein_coding	
ENSG00000184967	D5/D6	D5/D6_ENSG00000184967	NOC4L	0.413510458	0.000790983	nucleolar complex associated 4 homolog	NonDE	protein_coding	
ENSG00000184979	D5/D6	D5/D6_ENSG00000184979	USP18	-0.189308986	0.003790835	ubiquitin specific peptidase 18	NonDE	protein_coding	
ENSG00000184983	D5/D6	D5/D6_ENSG00000184983	NDUFA6	-0.082483202	0.41449624	NADH:ubiquinone oxidoreductase subunit A6	NonDE	protein_coding	
ENSG00000184986	D5/D6	D5/D6_ENSG00000184986	TMEM121	1.320796784	0.021788057	transmembrane protein 121	Upregulate	protein_coding	
ENSG00000184988	D5/D6	D5/D6_ENSG00000184988	TMEM106A	-0.216267491	0.162294117	transmembrane protein 106A	NonDE	protein_coding	
ENSG00000184992	D5/D6	D5/D6_ENSG00000184992	BRI3BP	0.262176548	0.000211479	BRI3 binding protein	NonDE	protein_coding	
ENSG00000185010	D5/D6	D5/D6_ENSG00000185010	F8	0.830105912	2.12E-05	coagulation factor VIII	Upregulate	protein_coding	
ENSG00000185015	D5/D6	D5/D6_ENSG00000185015	CA13	-0.340562978	0.026035647	carbonic anhydrase 13	NonDE	protein_coding	
ENSG00000185019	D5/D6	D5/D6_ENSG00000185019	UBOX5	-0.190612182	0.041129725	U-box domain containing 5	NonDE	protein_coding	
ENSG00000185028	D5/D6	D5/D6_ENSG00000185028	LRRC14B	0.588719918	0.05634679	leucine rich repeat containing 14B	NonDE	protein_coding	
ENSG00000185033	D5/D6	D5/D6_ENSG00000185033	SEMA4B	-0.522920114	0.000585192	semaphorin 4B	NonDE	protein_coding	
ENSG00000185043	D5/D6	D5/D6_ENSG00000185043	CIB1	0.344513461	0.001051005	calcium and integrin binding 1	NonDE	protein_coding	
ENSG00000185049	D5/D6	D5/D6_ENSG00000185049	NELFA	0.156495398	0.061295696	negative elongation factor complex member A	NonDE	protein_coding	
ENSG00000185088	D5/D6	D5/D6_ENSG00000185088	RPS27L	-0.352555993	0.006731478	ribosomal protein S27 like	NonDE	protein_coding	
ENSG00000185090	D5/D6	D5/D6_ENSG00000185090	MANEAL	0.580119089	0.026587832	mannosidase endo-alpha like	NonDE	protein_coding	
ENSG00000185104	D5/D6	D5/D6_ENSG00000185104	FAF1	0.253431012	0.000299939	Fas associated factor 1	NonDE	protein_coding	
ENSG00000185112	D5/D6	D5/D6_ENSG00000185112	FAM43A	1.01626676	2.50E-06	family with sequence similarity 43 member A	Upregulate	protein_coding	
ENSG00000185115	D5/D6	D5/D6_ENSG00000185115	NSMCE3	0.563029893	3.97E-05	NSE3 homolog, SMC5-SMC6 complex component	NonDE	protein_coding	
ENSG00000185156	D5/D6	D5/D6_ENSG00000185156	MFSD6L	0.329888089	0.0144729	major facilitator superfamily domain containing 6 like	NonDE	protein_coding	
ENSG00000185163	D5/D6	D5/D6_ENSG00000185163	DDX51	0.209319448	0.015752674	DEAD-box helicase 51	NonDE	protein_coding	
ENSG00000185187	D5/D6	D5/D6_ENSG00000185187	SIGIRR	0.284570856	0.164200548	single Ig and TIR domain containing	NonDE	protein_coding	
ENSG00000185201	D5/D6	D5/D6_ENSG00000185201	IFITM2	-0.178527108	0.073173394	interferon induced transmembrane protein 2	NonDE	protein_coding	
ENSG00000185215	D5/D6	D5/D6_ENSG00000185215	TNFAIP2	-1.001376333	0.001650971	TNF alpha induced protein 2	Downregulate	protein_coding	
ENSG00000185220	D5/D6	D5/D6_ENSG00000185220	PGBD2	0.200503587	0.172081646	piggyBac transposable element derived 2	NonDE	protein_coding	
ENSG00000185222	D5/D6	D5/D6_ENSG00000185222	TCEAL9	0.615511391	0.000655368	transcription elongation factor A like 9	NonDE	protein_coding	
ENSG00000185236	D5/D6	D5/D6_ENSG00000185236	RAB11B	-0.121312778	0.092356476	RAB11B, member RAS oncogene family	NonDE	protein_coding	
ENSG00000185238	D5/D6	D5/D6_ENSG00000185238	PRMT3	0.540820407	5.32E-05	protein arginine methyltransferase 3	NonDE	protein_coding	
ENSG00000185246	D5/D6	D5/D6_ENSG00000185246	PRPF39	0.157582321	0.026201965	pre-mRNA processing factor 39	NonDE	protein_coding	
ENSG00000185250	D5/D6	D5/D6_ENSG00000185250	PPIL6	0.815623015	0.055018923	peptidylprolyl isomerase like 6	Upregulate	protein_coding	
ENSG00000185252	D5/D6	D5/D6_ENSG00000185252	ZNF74	0.641034257	0.078492004	zinc finger protein 74	NonDE	protein_coding	
ENSG00000185262	D5/D6	D5/D6_ENSG00000185262	UBALD2	-0.24193942	0.006250753	UBA like domain containing 2	NonDE	protein_coding	
ENSG00000185269	D5/D6	D5/D6_ENSG00000185269	NOTUM	0.546405505	0.132004281	notum, palmitoleoyl-protein carboxylesterase	NonDE	protein_coding	
ENSG00000185271	D5/D6	D5/D6_ENSG00000185271	KLHL33	-1.760932047	0.005428881	kelch like family member 33	Downregulate	protein_coding	
ENSG00000185278	D5/D6	D5/D6_ENSG00000185278	ZBTB37	-0.18080785	0.042789286	zinc finger and BTB domain containing 37	NonDE	protein_coding	
ENSG00000185291	D5/D6	D5/D6_ENSG00000185291	IL3RA	0.40638407	0.000913574	interleukin 3 receptor subunit alpha	NonDE	protein_coding	
ENSG00000185305	D5/D6	D5/D6_ENSG00000185305	ARL15	0.16205929	0.139924691	ADP ribosylation factor like GTPase 15	NonDE	protein_coding	
ENSG00000185324	D5/D6	D5/D6_ENSG00000185324	CDK10	0.219285446	0.009526886	cyclin dependent kinase 10	NonDE	protein_coding	
ENSG00000185338	D5/D6	D5/D6_ENSG00000185338	SOCS1	-0.864152674	3.44E-05	suppressor of cytokine signaling 1	NonDE	protein_coding	
ENSG00000185339	D5/D6	D5/D6_ENSG00000185339	TCN2	-0.875807989	0.000313337	transcobalamin 2	NonDE	protein_coding	
ENSG00000185344	D5/D6	D5/D6_ENSG00000185344	ATP6V0A2	0.529870589	2.43E-06	ATPase H+ transporting V0 subunit a2	NonDE	protein_coding	
ENSG00000185359	D5/D6	D5/D6_ENSG00000185359	HGS	0.14201549	0.014003604	hepatocyte growth factor-regulated tyrosine kinase substrate	NonDE	protein_coding	
ENSG00000185361	D5/D6	D5/D6_ENSG00000185361	TNFAIP8L1	0.579000774	4.75E-05	TNF alpha induced protein 8 like 1	NonDE	protein_coding	
ENSG00000185386	D5/D6	D5/D6_ENSG00000185386	MAPK11	0.451297559	0.041442919	mitogen-activated protein kinase 11	NonDE	protein_coding	
ENSG00000185404	D5/D6	D5/D6_ENSG00000185404	SP140L	-0.321529954	0.000332483	SP140 nuclear body protein like	NonDE	protein_coding	
ENSG00000185418	D5/D6	D5/D6_ENSG00000185418	TARS3	-0.397464166	0.000995277	threonyl-tRNA synthetase 3	NonDE	protein_coding	
ENSG00000185420	D5/D6	D5/D6_ENSG00000185420	SMYD3	0.168987659	0.05195281	SET and MYND domain containing 3	NonDE	protein_coding	
ENSG00000185432	D5/D6	D5/D6_ENSG00000185432	METTL7A	-1.350736849	0.017989335	methyltransferase like 7A	Downregulate	protein_coding	
ENSG00000185433	D5/D6	D5/D6_ENSG00000185433	LINC00158	-0.922036064	2.19E-06	long intergenic non-protein coding RNA 158	NonDE	lncRNA	
ENSG00000185436	D5/D6	D5/D6_ENSG00000185436	IFNLR1	0.393108076	0.000556286	interferon lambda receptor 1	NonDE	protein_coding	
ENSG00000185482	D5/D6	D5/D6_ENSG00000185482	STAC3	-0.432511834	0.009088983	SH3 and cysteine rich domain 3	NonDE	protein_coding	
ENSG00000185483	D5/D6	D5/D6_ENSG00000185483	ROR1	-0.469313471	0.021972688	receptor tyrosine kinase like orphan receptor 1	NonDE	protein_coding	
ENSG00000185485	D5/D6	D5/D6_ENSG00000185485	SDHAP1	-0.184992082	0.035064486	SDHA pseudogene 1	NonDE	transcribed_unprocessed_pseudogene	
ENSG00000185495	D5/D6	D5/D6_ENSG00000185495	SEPTIN7P13	0.369036916	0.003433586	septin 7 pseudogene 13	NonDE	transcribed_unprocessed_pseudogene	
ENSG00000185499	D5/D6	D5/D6_ENSG00000185499	MUC1	-0.995733033	0.006294945	mucin 1, cell surface associated	Downregulate	protein_coding	
ENSG00000185513	D5/D6	D5/D6_ENSG00000185513	L3MBTL1	0.301279769	0.00188223	L3MBTL histone methyl-lysine binding protein 1	NonDE	protein_coding	
ENSG00000185518	D5/D6	D5/D6_ENSG00000185518	SV2B	-1.032145638	0.001511761	synaptic vesicle glycoprotein 2B	Downregulate	protein_coding	
ENSG00000185522	D5/D6	D5/D6_ENSG00000185522	LMNTD2	-0.320309677	0.021831583	lamin tail domain containing 2	NonDE	protein_coding	
ENSG00000185527	D5/D6	D5/D6_ENSG00000185527	PDE6G	-0.387785507	0.048912865	phosphodiesterase 6G	NonDE	protein_coding	
ENSG00000185532	D5/D6	D5/D6_ENSG00000185532	PRKG1	-1.752982178	0.00049781	protein kinase cGMP-dependent 1	Downregulate	protein_coding	
ENSG00000185561	D5/D6	D5/D6_ENSG00000185561	TLCD2	1.441856761	3.85E-05	TLC domain containing 2	Upregulate	protein_coding	
ENSG00000185565	D5/D6	D5/D6_ENSG00000185565	LSAMP	-1.467152393	7.74E-06	limbic system associated membrane protein	Downregulate	protein_coding	
ENSG00000185585	D5/D6	D5/D6_ENSG00000185585	OLFML2A	-2.420418083	0.000150718	olfactomedin like 2A	Downregulate	protein_coding	
ENSG00000185591	D5/D6	D5/D6_ENSG00000185591	SP1	-0.124743184	0.220133159	Sp1 transcription factor	NonDE	protein_coding	
ENSG00000185614	D5/D6	D5/D6_ENSG00000185614	INKA1	0.421721026	0.044720951	inka box actin regulator 1	NonDE	protein_coding	
ENSG00000185621	D5/D6	D5/D6_ENSG00000185621	LMLN	-0.484082305	0.05988428	leishmanolysin like peptidase	NonDE	protein_coding	
ENSG00000185624	D5/D6	D5/D6_ENSG00000185624	P4HB	-0.262108019	0.001654825	prolyl 4-hydroxylase subunit beta	NonDE	protein_coding	
ENSG00000185650	D5/D6	D5/D6_ENSG00000185650	ZFP36L1	0.316842802	0.000225652	ZFP36 ring finger protein like 1	NonDE	protein_coding	
ENSG00000185658	D5/D6	D5/D6_ENSG00000185658	BRWD1	0.140499517	0.004945919	bromodomain and WD repeat domain containing 1	NonDE	protein_coding	
ENSG00000185668	D5/D6	D5/D6_ENSG00000185668	POU3F1	-0.780531288	0.007447311	POU class 3 homeobox 1	NonDE	protein_coding	
ENSG00000185710	D5/D6	D5/D6_ENSG00000185710	SMG1P4	0.054551672	0.008624524	SMG1 pseudogene 4	NonDE	transcribed_unprocessed_pseudogene	
ENSG00000185721	D5/D6	D5/D6_ENSG00000185721	DRG1	0.188672706	0.010690263	developmentally regulated GTP binding protein 1	NonDE	protein_coding	
ENSG00000185736	D5/D6	D5/D6_ENSG00000185736	ADARB2	-0.74364551	0.000245863	adenosine deaminase RNA specific B2 (inactive)	NonDE	protein_coding	
ENSG00000185745	D5/D6	D5/D6_ENSG00000185745	IFIT1	-0.342345204	0.000159829	interferon induced protein with tetratricopeptide repeats 1	NonDE	protein_coding	
ENSG00000185760	D5/D6	D5/D6_ENSG00000185760	KCNQ5	0.064408055	0.166961511	potassium voltage-gated channel subfamily Q member 5	NonDE	protein_coding	
ENSG00000185800	D5/D6	D5/D6_ENSG00000185800	DMWD	0.029335742	0.434971494	DM1 locus, WD repeat containing	NonDE	protein_coding	
ENSG00000185808	D5/D6	D5/D6_ENSG00000185808	PIGP	0.193100873	0.054600593	phosphatidylinositol glycan anchor biosynthesis class P	NonDE	protein_coding	
ENSG00000185811	D5/D6	D5/D6_ENSG00000185811	IKZF1	-0.386393703	2.02E-05	IKAROS family zinc finger 1	NonDE	protein_coding	
ENSG00000185813	D5/D6	D5/D6_ENSG00000185813	PCYT2	0.189715023	0.03835778	phosphate cytidylyltransferase 2, ethanolamine	NonDE	protein_coding	
ENSG00000185818	D5/D6	D5/D6_ENSG00000185818	NAT8L	2.20104106	1.97E-06	N-acetyltransferase 8 like	Upregulate	protein_coding	
ENSG00000185825	D5/D6	D5/D6_ENSG00000185825	BCAP31	0.207641077	0.09102133	B cell receptor associated protein 31	NonDE	protein_coding	
ENSG00000185829	D5/D6	D5/D6_ENSG00000185829	ARL17A	0.357701273	0.000251187	ADP ribosylation factor like GTPase 17A	NonDE	protein_coding	
ENSG00000185839	D5/D6	D5/D6_ENSG00000185839		0.531574055	0.09998705	adenylate kinase 2 (AK2) pseudogene	NonDE	processed_pseudogene	
ENSG00000185862	D5/D6	D5/D6_ENSG00000185862	EVI2B	-0.641041494	2.89E-05	ecotropic viral integration site 2B	NonDE	protein_coding	
ENSG00000185864	D5/D6	D5/D6_ENSG00000185864	NPIPB4	0.129496185	0.096786025	nuclear pore complex interacting protein family member B4	NonDE	protein_coding	
ENSG00000185869	D5/D6	D5/D6_ENSG00000185869	ZNF829	-0.505039642	0.000380545	zinc finger protein 829	NonDE	protein_coding	
ENSG00000185880	D5/D6	D5/D6_ENSG00000185880	TRIM69	-0.142138754	0.034865206	tripartite motif containing 69	NonDE	protein_coding	
ENSG00000185900	D5/D6	D5/D6_ENSG00000185900	POMK	0.195255993	0.093957769	protein O-mannose kinase	NonDE	protein_coding	
ENSG00000185905	D5/D6	D5/D6_ENSG00000185905	C16orf54	0.522677009	8.11E-05	chromosome 16 open reading frame 54	NonDE	protein_coding	
